Iteration	Posterior	Likelihood	Prior	m_b[15][1][1]	m_b[15][1][2]	m_b[15][2][1]	m_b[15][2][2]	m_d[15][1][1]	m_d[15][1][2]	m_d[15][2][1]	m_d[15][2][2]	m_e[15][1][1]	m_e[15][1][2]	m_w[15][1][1]	m_w[15][1][2]	r_b[15][1][1]	r_b[15][1][2]	r_b[15][2][1]	r_b[15][2][2]	r_d[15][1][1]	r_d[15][1][2]	r_d[15][2][1]	r_d[15][2][2]	r_e[15][1]	r_e[15][2]	r_w[15][1]	r_w[15][2]	rho_b	rho_d	rho_e	rho_w
96	-163.377	-147.2062	-16.17087	4.16089	141.36	141.36	4.16089	1	1	1	1	0.418472	0.418472	0.223534	0.223534	0.475597	16.1576	16.1576	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0199767	0.0199767	0.1143017	0.0618745	0.09172717	0.08936794
97	-163.377	-147.2062	-16.17087	4.16089	141.36	141.36	4.16089	1	1	1	1	0.418472	0.418472	0.223534	0.223534	0.475597	16.1576	16.1576	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0199767	0.0199767	0.1143017	0.0618745	0.09172717	0.08936794
98	-163.377	-147.2062	-16.17087	4.16089	141.36	141.36	4.16089	1	1	1	1	0.418472	0.418472	0.223534	0.223534	0.475597	16.1576	16.1576	0.475597	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0199767	0.0199767	0.1143017	0.0618745	0.09172717	0.08936794
99	-163.7334	-147.1594	-16.57407	4.16089	141.36	141.36	4.16089	1	1	1	1	0.418472	0.418472	0.223534	0.223534	0.517539	17.5826	17.5826	0.517539	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0199767	0.0199767	0.1243818	0.0618745	0.09172717	0.08936794
100	-163.7334	-147.1594	-16.57407	4.16089	141.36	141.36	4.16089	1	1	1	1	0.418472	0.418472	0.223534	0.223534	0.517539	17.5826	17.5826	0.517539	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0199767	0.0199767	0.1243818	0.0618745	0.09172717	0.08936794
101	-163.717	-147.143	-16.57407	4.16089	47.172	47.172	4.16089	1	1	1	1	0.418472	0.418472	0.223534	0.223534	0.517539	5.86734	5.86734	0.517539	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0199767	0.0199767	0.1243818	0.0618745	0.09172717	0.08936794
102	-163.717	-147.143	-16.57407	4.16089	47.172	47.172	4.16089	1	1	1	1	0.418472	0.418472	0.223534	0.223534	0.517539	5.86734	5.86734	0.517539	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0199767	0.0199767	0.1243818	0.0618745	0.09172717	0.08936794
103	-163.717	-147.143	-16.57407	4.16089	47.172	47.172	4.16089	1	1	1	1	0.418472	0.418472	0.223534	0.223534	0.517539	5.86734	5.86734	0.517539	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0199767	0.0199767	0.1243818	0.0618745	0.09172717	0.08936794
104	-163.717	-147.143	-16.57407	4.16089	47.172	47.172	4.16089	1	1	1	1	0.418472	0.418472	0.223534	0.223534	0.517539	5.86734	5.86734	0.517539	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0199767	0.0199767	0.1243818	0.0618745	0.09172717	0.08936794
105	-163.3728	-148.185	-15.18778	1	11.337	11.337	1	1	1	1	1	0.418472	0.418472	0.223534	0.223534	0.124382	1.41012	1.41012	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0199767	0.0199767	0.1243818	0.0618745	0.09172717	0.08936794
106	-163.3728	-148.185	-15.18778	1	11.337	11.337	1	1	1	1	1	0.418472	0.418472	0.223534	0.223534	0.124382	1.41012	1.41012	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0199767	0.0199767	0.1243818	0.0618745	0.09172717	0.08936794
107	-163.1036	-149.3021	-13.80148	1	11.337	11.337	1	1	1	1	1	0.418472	0.418472	1	1	0.124382	1.41012	1.41012	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0893679	0.0893679	0.1243818	0.0618745	0.09172717	0.08936794
108	-163.1036	-149.3021	-13.80148	1	11.337	11.337	1	1	1	1	1	0.418472	0.418472	1	1	0.124382	1.41012	1.41012	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0383853	0.0383853	0.0893679	0.0893679	0.1243818	0.0618745	0.09172717	0.08936794
109	-163.6426	-148.4549	-15.18778	1	11.337	11.337	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	1.41012	1.41012	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0136047	0.164907	0.0893679	0.0893679	0.1243818	0.0618745	0.09172717	0.08936794
110	-163.6426	-148.4549	-15.18778	1	11.337	11.337	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	1.41012	1.41012	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0136047	0.164907	0.0893679	0.0893679	0.1243818	0.0618745	0.09172717	0.08936794
111	-163.6426	-148.4549	-15.18778	1	11.337	11.337	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	1.41012	1.41012	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0136047	0.164907	0.0893679	0.0893679	0.1243818	0.0618745	0.09172717	0.08936794
112	-163.6426	-148.4549	-15.18778	1	11.337	11.337	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	1.41012	1.41012	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0136047	0.164907	0.0893679	0.0893679	0.1243818	0.0618745	0.09172717	0.08936794
113	-163.6426	-148.4549	-15.18778	1	11.337	11.337	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	1.41012	1.41012	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0136047	0.164907	0.0893679	0.0893679	0.1243818	0.0618745	0.09172717	0.08936794
114	-163.6746	-148.4792	-15.19546	1	11.337	11.337	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	1.41012	1.41012	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.0618745	0.09172717	0.08956001
115	-163.6746	-148.4792	-15.19546	1	11.337	11.337	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	1.41012	1.41012	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.0618745	0.09172717	0.08956001
116	-163.0467	-148.5444	-14.50231	1	1.86988	1.86988	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.232579	0.232579	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.0618745	0.09172717	0.08956001
117	-162.5065	-148.6973	-13.80917	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.0618745	0.09172717	0.08956001
118	-162.5065	-148.6973	-13.80917	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.0618745	0.09172717	0.08956001
119	-162.5065	-148.6973	-13.80917	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.0618745	0.09172717	0.08956001
120	-162.5065	-148.6973	-13.80917	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.0618745	0.09172717	0.08956001
121	-162.5065	-148.6973	-13.80917	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.0618745	0.09172717	0.08956001
122	-162.5065	-148.6973	-13.80917	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.0618745	0.09172717	0.08956001
123	-162.5065	-148.6973	-13.80917	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0618745	0.0618745	0.0618745	0.0618745	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.0618745	0.09172717	0.08956001
124	-161.77	-148.2782	-13.4918	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0539402	0.0539402	0.0539402	0.0539402	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.05394024	0.09172717	0.08956001
125	-161.77	-148.2782	-13.4918	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0539402	0.0539402	0.0539402	0.0539402	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.05394024	0.09172717	0.08956001
126	-161.77	-148.2782	-13.4918	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0539402	0.0539402	0.0539402	0.0539402	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.05394024	0.09172717	0.08956001
127	-161.77	-148.2782	-13.4918	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0539402	0.0539402	0.0539402	0.0539402	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.05394024	0.09172717	0.08956001
128	-161.77	-148.2782	-13.4918	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0539402	0.0539402	0.0539402	0.0539402	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.05394024	0.09172717	0.08956001
129	-161.77	-148.2782	-13.4918	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0539402	0.0539402	0.0539402	0.0539402	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.05394024	0.09172717	0.08956001
130	-161.77	-148.2782	-13.4918	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0539402	0.0539402	0.0539402	0.0539402	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.05394024	0.09172717	0.08956001
131	-161.77	-148.2782	-13.4918	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0539402	0.0539402	0.0539402	0.0539402	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.05394024	0.09172717	0.08956001
132	-161.77	-148.2782	-13.4918	1	1	1	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	0.124382	0.124382	0.124382	0.0539402	0.0539402	0.0539402	0.0539402	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.05394024	0.09172717	0.08956001
133	-162.5097	-148.3248	-14.18494	1	722.735	722.735	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	89.8951	89.8951	0.124382	0.0539402	0.0539402	0.0539402	0.0539402	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.05394024	0.09172717	0.08956001
134	-162.5093	-148.3244	-14.18494	1	695.591	695.591	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	86.5189	86.5189	0.124382	0.0539402	0.0539402	0.0539402	0.0539402	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.05394024	0.09172717	0.08956001
135	-162.4841	-148.2991	-14.18494	1	72.7496	72.7496	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	9.04873	9.04873	0.124382	0.0539402	0.0539402	0.0539402	0.0539402	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.05394024	0.09172717	0.08956001
136	-162.4841	-148.2991	-14.18494	1	72.7496	72.7496	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	9.04873	9.04873	0.124382	0.0539402	0.0539402	0.0539402	0.0539402	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.05394024	0.09172717	0.08956001
137	-162.4858	-148.3009	-14.18494	1	85.6477	85.6477	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	10.653	10.653	0.124382	0.0539402	0.0539402	0.0539402	0.0539402	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.05394024	0.09172717	0.08956001
138	-161.1807	-147.7547	-13.42608	1	85.6477	85.6477	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	10.653	10.653	0.124382	0.0349687	0.0349687	0.0349687	0.0349687	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.0349687	0.09172717	0.08956001
139	-161.1807	-147.7547	-13.42608	1	85.6477	85.6477	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	10.653	10.653	0.124382	0.0349687	0.0349687	0.0349687	0.0349687	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.0349687	0.09172717	0.08956001
140	-161.0303	-146.911	-14.11923	1	354.567	354.567	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	44.1018	44.1018	0.124382	0.0349687	0.0349687	0.0349687	0.0349687	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.0349687	0.09172717	0.08956001
141	-161.0303	-146.911	-14.11923	1	354.567	354.567	1	1	1	1	1	0.148317	1.79779	1	1	0.124382	44.1018	44.1018	0.124382	0.0349687	0.0349687	0.0349687	0.0349687	0.0136047	0.164907	0.08956	0.08956	0.1243818	0.0349687	0.09172717	0.08956001
142	-160.5424	-145.73	-14.81238	1	354.567	354.567	1	1	1	1	1	0.0354772	0.430031	1	1	0.124382	44.1018	44.1018	0.124382	0.0349687	0.0349687	0.0349687	0.0349687	0.00325423	0.0394455	0.08956	0.08956	0.1243818	0.0349687	0.09172717	0.08956001
143	-160.5424	-145.73	-14.81238	1	354.567	354.567	1	1	1	1	1	0.0354772	0.430031	1	1	0.124382	44.1018	44.1018	0.124382	0.0349687	0.0349687	0.0349687	0.0349687	0.00325423	0.0394455	0.08956	0.08956	0.1243818	0.0349687	0.09172717	0.08956001
144	-159.0695	-145.8714	-13.19811	1	354.567	354.567	1	1	1	1	1	0.0354772	0.430031	1	1	0.0840251	29.7926	29.7926	0.0840251	0.0349687	0.0349687	0.0349687	0.0349687	0.00325423	0.0394455	0.08956	0.08956	0.08402512	0.0349687	0.09172717	0.08956001
145	-159.0695	-145.8714	-13.19811	1	354.567	354.567	1	1	1	1	1	0.0354772	0.430031	1	1	0.0840251	29.7926	29.7926	0.0840251	0.0349687	0.0349687	0.0349687	0.0349687	0.00325423	0.0394455	0.08956	0.08956	0.08402512	0.0349687	0.09172717	0.08956001
146	-157.098	-145.2862	-11.81181	1	354.567	354.567	1	1	1	1	1	0.084778	1.02762	1	1	0.0840251	29.7926	29.7926	0.0840251	0.0349687	0.0349687	0.0349687	0.0349687	0.00777644	0.0942608	0.08956	0.08956	0.08402512	0.0349687	0.09172717	0.08956001
147	-157.098	-145.2862	-11.81181	1	354.567	354.567	1	1	1	1	1	0.084778	1.02762	1	1	0.0840251	29.7926	29.7926	0.0840251	0.0349687	0.0349687	0.0349687	0.0349687	0.00777644	0.0942608	0.08956	0.08956	0.08402512	0.0349687	0.09172717	0.08956001
148	-157.098	-145.2862	-11.81181	1	354.567	354.567	1	1	1	1	1	0.084778	1.02762	1	1	0.0840251	29.7926	29.7926	0.0840251	0.0349687	0.0349687	0.0349687	0.0349687	0.00777644	0.0942608	0.08956	0.08956	0.08402512	0.0349687	0.09172717	0.08956001
149	-157.098	-145.2862	-11.81181	1	354.567	354.567	1	1	1	1	1	0.084778	1.02762	1	1	0.0840251	29.7926	29.7926	0.0840251	0.0349687	0.0349687	0.0349687	0.0349687	0.00777644	0.0942608	0.08956	0.08956	0.08402512	0.0349687	0.09172717	0.08956001
150	-156.583	-144.0781	-12.50496	1	354.567	354.567	1	1	0.784512	0.784512	1	0.084778	1.02762	1	1	0.0840251	29.7926	29.7926	0.0840251	0.0349687	0.0274334	0.0274334	0.0349687	0.00777644	0.0942608	0.08956	0.08956	0.08402512	0.0349687	0.09172717	0.08956001
151	-156.583	-144.0781	-12.50496	1	354.567	354.567	1	1	0.784512	0.784512	1	0.084778	1.02762	1	1	0.0840251	29.7926	29.7926	0.0840251	0.0349687	0.0274334	0.0274334	0.0349687	0.00777644	0.0942608	0.08956	0.08956	0.08402512	0.0349687	0.09172717	0.08956001
152	-156.583	-144.0781	-12.50496	1	354.567	354.567	1	1	0.784512	0.784512	1	0.084778	1.02762	1	1	0.0840251	29.7926	29.7926	0.0840251	0.0349687	0.0274334	0.0274334	0.0349687	0.00777644	0.0942608	0.08956	0.08956	0.08402512	0.0349687	0.09172717	0.08956001
153	-154.7007	-142.6864	-12.01428	1	354.567	354.567	1	1	0.784512	0.784512	1	0.084778	1.02762	1	1	0.0840251	29.7926	29.7926	0.0840251	0.0349687	0.0274334	0.0274334	0.0349687	0.00777644	0.0942608	0.0772931	0.0772931	0.08402512	0.0349687	0.09172717	0.07729311
154	-154.7007	-142.6864	-12.01428	1	354.567	354.567	1	1	0.784512	0.784512	1	0.084778	1.02762	1	1	0.0840251	29.7926	29.7926	0.0840251	0.0349687	0.0274334	0.0274334	0.0349687	0.00777644	0.0942608	0.0772931	0.0772931	0.08402512	0.0349687	0.09172717	0.07729311
155	-154.7007	-142.6864	-12.01428	1	354.567	354.567	1	1	0.784512	0.784512	1	0.084778	1.02762	1	1	0.0840251	29.7926	29.7926	0.0840251	0.0349687	0.0274334	0.0274334	0.0349687	0.00777644	0.0942608	0.0772931	0.0772931	0.08402512	0.0349687	0.09172717	0.07729311
156	-154.7007	-142.6864	-12.01428	1	354.567	354.567	1	1	0.784512	0.784512	1	0.084778	1.02762	1	1	0.0840251	29.7926	29.7926	0.0840251	0.0349687	0.0274334	0.0274334	0.0349687	0.00777644	0.0942608	0.0772931	0.0772931	0.08402512	0.0349687	0.09172717	0.07729311
157	-155.5152	-142.8078	-12.70743	2.84051	13940.4	13940.4	2.84051	1	0.784512	0.784512	1	0.084778	1.02762	1	1	0.238675	1171.34	1171.34	0.238675	0.0349687	0.0274334	0.0274334	0.0349687	0.00777644	0.0942608	0.0772931	0.0772931	0.08402512	0.0349687	0.09172717	0.07729311
158	-155.0839	-142.9283	-12.1556	2.84051	13940.4	13940.4	2.84051	1	0.784512	0.784512	1	0.084778	1.02762	1	1	0.199487	979.024	979.024	0.199487	0.0349687	0.0274334	0.0274334	0.0349687	0.00777644	0.0942608	0.0772931	0.0772931	0.07022925	0.0349687	0.09172717	0.07729311
159	-155.0839	-142.9283	-12.1556	2.84051	13940.4	13940.4	2.84051	1	0.784512	0.784512	1	0.084778	1.02762	1	1	0.199487	979.024	979.024	0.199487	0.0349687	0.0274334	0.0274334	0.0349687	0.00777644	0.0942608	0.0772931	0.0772931	0.07022925	0.0349687	0.09172717	0.07729311
160	-155.0839	-142.9283	-12.1556	2.84051	13940.4	13940.4	2.84051	1	0.784512	0.784512	1	0.084778	1.02762	1	1	0.199487	979.024	979.024	0.199487	0.0349687	0.0274334	0.0274334	0.0349687	0.00777644	0.0942608	0.0772931	0.0772931	0.07022925	0.0349687	0.09172717	0.07729311
161	-155.0839	-142.9283	-12.1556	2.84051	13940.4	13940.4	2.84051	1	0.784512	0.784512	1	0.084778	1.02762	1	1	0.199487	979.024	979.024	0.199487	0.0349687	0.0274334	0.0274334	0.0349687	0.00777644	0.0942608	0.0772931	0.0772931	0.07022925	0.0349687	0.09172717	0.07729311
162	-154.3965	-143.2385	-11.15806	2.84051	13940.4	13940.4	2.84051	1	0.784512	0.784512	1	0.084778	1.02762	1	1	0.199487	979.024	979.024	0.199487	0.0349687	0.0274334	0.0274334	0.0349687	0.00566221	0.0686335	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
163	-154.3965	-143.2385	-11.15806	2.84051	13940.4	13940.4	2.84051	1	0.784512	0.784512	1	0.084778	1.02762	1	1	0.199487	979.024	979.024	0.199487	0.0349687	0.0274334	0.0274334	0.0349687	0.00566221	0.0686335	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
164	-153.5668	-143.1019	-10.46491	2.84051	162.765	162.765	2.84051	1	0.784512	0.784512	1	0.084778	1.02762	1	1	0.199487	11.4308	11.4308	0.199487	0.0349687	0.0274334	0.0274334	0.0349687	0.00566221	0.0686335	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
165	-154.005	-143.5401	-10.46491	2.84051	162.765	162.765	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	11.4308	11.4308	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00566221	0.0686335	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
166	-154.005	-143.5401	-10.46491	2.84051	162.765	162.765	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	11.4308	11.4308	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00566221	0.0686335	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
167	-154.8077	-143.6497	-11.15806	2.84051	11148.2	11148.2	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	782.933	782.933	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00566221	0.0686335	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
168	-154.8077	-143.6497	-11.15806	2.84051	11148.2	11148.2	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	782.933	782.933	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00566221	0.0686335	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
169	-154.8077	-143.6497	-11.15806	2.84051	11148.2	11148.2	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	782.933	782.933	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00566221	0.0686335	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
170	-154.005	-143.5401	-10.46491	2.84051	162.765	162.765	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	11.4308	11.4308	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00566221	0.0686335	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
171	-154.005	-143.5401	-10.46491	2.84051	162.765	162.765	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	11.4308	11.4308	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00566221	0.0686335	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
172	-154.005	-143.5401	-10.46491	2.84051	162.765	162.765	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	11.4308	11.4308	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00566221	0.0686335	0.0772931	0.0772931	0.07022925	0.0349687	0.06678869	0.07729311
173	-154.0438	-144.257	-9.786848	2.84051	162.765	162.765	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	11.4308	11.4308	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00422509	0.0512137	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
174	-154.0438	-144.257	-9.786848	2.84051	162.765	162.765	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	11.4308	11.4308	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00422509	0.0512137	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
175	-154.0438	-144.257	-9.786848	2.84051	162.765	162.765	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	11.4308	11.4308	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00422509	0.0512137	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
176	-154.0438	-144.257	-9.786848	2.84051	162.765	162.765	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	11.4308	11.4308	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00422509	0.0512137	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
177	-154.0438	-144.257	-9.786848	2.84051	162.765	162.765	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	11.4308	11.4308	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00422509	0.0512137	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
178	-153.8805	-144.0937	-9.786848	2.84051	248.921	248.921	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	17.4816	17.4816	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00422509	0.0512137	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
179	-153.8805	-144.0937	-9.786848	2.84051	248.921	248.921	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	17.4816	17.4816	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00422509	0.0512137	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
180	-153.8805	-144.0937	-9.786848	2.84051	248.921	248.921	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	17.4816	17.4816	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00422509	0.0512137	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
181	-153.8805	-144.0937	-9.786848	2.84051	248.921	248.921	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	17.4816	17.4816	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00422509	0.0512137	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
182	-153.8805	-144.0937	-9.786848	2.84051	248.921	248.921	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	17.4816	17.4816	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00422509	0.0512137	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
183	-153.8805	-144.0937	-9.786848	2.84051	248.921	248.921	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	17.4816	17.4816	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00422509	0.0512137	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
184	-154.6238	-144.1438	-10.48	2.84051	97343.9	97343.9	2.84051	1	0.861216	0.861216	1	0.084778	1.02762	1	1	0.199487	6836.39	6836.39	0.199487	0.0349687	0.0301156	0.0301156	0.0349687	0.00422509	0.0512137	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
185	-153.755	-143.275	-10.48	2.84051	97343.9	97343.9	2.84051	1	0.710788	0.710788	1	0.084778	1.02762	1	1	0.199487	6836.39	6836.39	0.199487	0.0349687	0.0248553	0.0248553	0.0349687	0.00422509	0.0512137	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
186	-153.755	-143.275	-10.48	2.84051	97343.9	97343.9	2.84051	1	0.710788	0.710788	1	0.084778	1.02762	1	1	0.199487	6836.39	6836.39	0.199487	0.0349687	0.0248553	0.0248553	0.0349687	0.00422509	0.0512137	0.0772931	0.0772931	0.07022925	0.0349687	0.04983715	0.07729311
